,id,name,artist,duration_ms,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genres,cluster
735,661bbtA19xopO3lH0J4Qvr,A Violent Noise,The xx,227466,FALSE,20,0.549,0.423,0,-8.885,0,0.0373,0.745,0.172,0.127,0.144,119.345,4,"downtempo,dream pop,indietronica",5
736,33B2QbtAj8mbDpwvGTOnBt,Dangerous,The xx,250000,FALSE,22,0.774,0.709,8,-6.166,1,0.0465,0.00224,0.00224,0.21,0.565,119.982,4,"downtempo,dream pop,indietronica",1
737,4w2iAP3X4FkpPb5kjRdIDx,On Hold,The xx,224133,FALSE,0,0.725,0.669,0,-6.582,1,0.0351,0.0571,0.159,0.107,0.338,125.046,4,"downtempo,dream pop,indietronica",6
738,6DXFVsLcEvOTSrkG9G1Cb1,VCR,The xx,177093,FALSE,28,0.755,0.482,0,-12.729,1,0.03,0.891,0.818,0.1,0.481,109.354,4,"downtempo,dream pop,indietronica",2
739,33NysMbc4naLtmQyODcZxo,Together,The xx,325968,FALSE,24,0.604,0.315,1,-9.042,0,0.0247,0.436,0.732,0.101,0.11,96.025,4,"downtempo,dream pop,indietronica",2
740,7DImv0qWPEiAYUPJ0yKuDd,Sunset,The xx,218586,FALSE,23,0.835,0.182,2,-15.876,1,0.0762,0.557,0.456,0.113,0.369,119.98,4,"downtempo,dream pop,indietronica",5
741,0bXpmJyHHYPk6QBFj25bYF,Intro,The xx,127920,FALSE,42,0.617,0.778,9,-8.871,0,0.027,0.459,0.925,0.128,0.152,100.363,4,"downtempo,dream pop,indietronica",2
742,1zuKjpp4t7BS8JPKi6mkQr,Angels,The xx,171653,FALSE,34,0.424,0.157,9,-18.141,1,0.0428,0.95,0.0593,0.101,0.342,91.537,4,"downtempo,dream pop,indietronica",5
743,6rxEjkoar48SssZePbtb2x,Crystalised,The xx,201946,FALSE,35,0.763,0.484,11,-12.368,0,0.0311,0.812,0.393,0.0841,0.416,122.913,4,"downtempo,dream pop,indietronica",5
744,6bgjcVqaUmnalHy0C8txLv,Barbary Coast (Later),Conor Oberst,252373,FALSE,36,0.563,0.34,2,-8.084,1,0.0377,0.589,0,0.103,0.185,80.544,4,"indie folk,indie pop,indie rock,melancholia,omaha indie,stomp and holler",5
745,5OiaAaIMYlCZONyDBxqk4G,First Day Of My Life,Bright Eyes,188800,FALSE,69,0.468,0.201,4,-17.024,1,0.0388,0.915,8.28E-05,0.0952,0.383,94.422,4,"anti-folk,indie folk,indie pop,indie rock,melancholia,omaha indie,stomp and holler",5
746,4PMvRfhHAx5j6Bb3XsFLoq,Lua,Bright Eyes,271666,FALSE,58,0.603,0.124,2,-18.301,1,0.0827,0.802,3.00E-05,0.0565,0.317,104.902,3,"anti-folk,indie folk,indie pop,indie rock,melancholia,omaha indie,stomp and holler",5
747,3dho80fD9LVp471UuFHEEr,Mr. Brightside,Run River North,272000,FALSE,57,0.387,0.182,2,-12.077,1,0.0336,0.876,0.00302,0.115,0.163,122.351,4,"indiecoustica,modern alternative rock,modern rock,stomp and holler",5
748,7wIHnvV14cAqidgonxVupS,Foxbeard,Run River North,263826,FALSE,28,0.532,0.441,0,-8.614,1,0.0335,0.539,0.0076,0.056,0.223,127.879,4,"indiecoustica,modern alternative rock,modern rock,stomp and holler",5
749,4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,484146,FALSE,81,0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,4,"dance pop,pop",6
750,5xJII9WBtF4YwKeTsymO6P,Savannah,Relient K,256720,FALSE,42,0.702,0.695,1,-6.152,1,0.0352,0.143,3.22E-05,0.115,0.554,107.915,4,"canadian ccm,christian alternative rock,christian music,christian punk,christian rock,pop punk,pop rock",1
751,2Uj2BjZXVv9WvYFEVl8TDi,Silent Way,Milo Greene,203826,FALSE,34,0.47,0.296,7,-14.123,1,0.0328,0.853,0.368,0.0957,0.0605,78.999,4,"indie folk,la indie,metropopolis,shimmer pop,stomp and holler",5
752,08cXy6KUizaAelYXtcew3w,1957,Milo Greene,204213,FALSE,58,0.388,0.595,1,-9.799,1,0.0325,0.663,5.58E-05,0.178,0.596,190.043,4,"indie folk,la indie,metropopolis,shimmer pop,stomp and holler",4
753,3dZ3QY0R5gq9wO7621gqyK,Kiss Kiss (Canblaster Remix),Cashmere Cat,251016,FALSE,0,0.622,0.521,2,-6.876,0,0.0386,0.264,0.115,0.121,0.325,131.88,4,"dance pop,downtempo,edm,pop,post-teen pop,shiver pop",6
754,6uvU4ou8L52pBxQdxcbjxu,Rice Rain,Cashmere Cat,265100,FALSE,30,0.71,0.633,0,-7.421,0,0.0393,0.337,0.372,0.0989,0.506,145.126,4,"dance pop,downtempo,edm,pop,post-teen pop,shiver pop",1
755,4LUu3bMpuxHjwPLj84rNSx,Mirror Maru,Cashmere Cat,242133,FALSE,0,0.781,0.718,1,-6.559,1,0.0394,0.352,0.552,0.0981,0.154,129.956,4,"dance pop,downtempo,edm,pop,post-teen pop,shiver pop",2
756,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,170826,FALSE,78,0.624,0.876,9,-3.374,1,0.1,0.0735,0,0.327,0.781,99.943,4,"pop,uk pop",1
757,66qlqxhEMpSHOzjRK4il0b,Castle on the Hill,Ed Sheeran,261153,FALSE,61,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14E-05,0.14,0.471,135.007,4,"pop,uk pop",4
758,1jW2fNGo40ICG71wjDpT3a,Promises,Day Wave,196333,FALSE,0,0.362,0.693,7,-8.555,1,0.037,0.094,0.807,0.124,0.375,194.432,4,"bay area indie,chillwave,indie pop,indie poptimism,indie rock,oakland indie,shimmer pop",2
759,7kK5ihEqZcXEWr1r8o99E2,I Miss Those Days,Bleachers,217973,FALSE,49,0.653,0.817,0,-5.706,1,0.0405,0.277,3.77E-06,0.344,0.661,125.018,4,"double drumming,indie pop,indie poptimism,modern alternative rock,modern rock,pop,pop rock,rock,stomp and holler",1
760,4JkOsslKrWDYYb5dcft9AH,Everybody Lost Somebody,Bleachers,235253,TRUE,47,0.534,0.666,0,-8.724,1,0.245,0.022,0.00155,0.0958,0.254,183.737,4,"double drumming,indie pop,indie poptimism,modern alternative rock,modern rock,pop,pop rock,rock,stomp and holler",3
761,3ySU5vwQB33iGulwcUL9qQ,Don't Take The Money,Bleachers,215546,FALSE,63,0.63,0.885,1,-5.674,1,0.0406,0.000397,1.37E-06,0.206,0.289,110.072,4,"double drumming,indie pop,indie poptimism,modern alternative rock,modern rock,pop,pop rock,rock,stomp and holler",6
762,5L95vS64rG1YMIFm1hLjyZ,Rollercoaster,Bleachers,188866,FALSE,65,0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,4,"double drumming,indie pop,indie poptimism,modern alternative rock,modern rock,pop,pop rock,rock,stomp and holler",4
763,1BwhFXqoIsePt21WyWIttb,I Wanna Get Better,Bleachers,204520,FALSE,64,0.446,0.915,9,-6.221,1,0.141,0.00281,3.87E-05,0.218,0.398,190.013,4,"double drumming,indie pop,indie poptimism,modern alternative rock,modern rock,pop,pop rock,rock,stomp and holler",3
764,5mFySABmxdcvavF4NjWuIO,Wilderlove,John Mark McMillan,278165,FALSE,0,0.281,0.784,5,-7.127,0,0.0684,0.00326,0.055,0.0711,0.265,109.096,4,"acoustic pop,anthem worship,ccm,christian pop,christian uplift,deep ccm,indiecoustica,roots worship,stomp and holler,world worship,worship",6
765,5e7OZ8PyDJYQdGAiidCPad,One,Aimee Mann,173653,FALSE,43,0.612,0.166,4,-13.974,0,0.041,0.848,0.00139,0.125,0.356,124.433,4,"folk,lilith,new wave pop,permanent wave,pop rock",5
766,34GHyS8Jl4ArYRE4AB7No7,Battle Cry,Jack White,151746,FALSE,34,0.418,0.438,7,-8.222,1,0.0373,0.00626,0.883,0.181,0.408,134.762,4,"alternative rock,blues rock,garage rock,garage rock revival,indie rock,modern blues rock,modern rock,punk blues,rock",2
767,6MiVIH3fQlmz44jGx2DXn4,Love Is a Bitch,Two Feet,181466,TRUE,76,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,3,"indie poptimism,modern rock",5
768,6hucKm27q76t8cC4jEdqSw,You're so Cold,Two Feet,196128,FALSE,0,0.894,0.334,4,-7.852,0,0.0838,0.156,0.782,0.105,0.346,93.025,4,"indie poptimism,modern rock",2
769,4h7EV3YYy5XywQObrVM0Z0,Magick,Klaxons,210200,FALSE,0,0.257,0.959,5,-3.182,0,0.0992,0.0087,0.00363,0.295,0.233,152.436,4,"alternative dance,dance-punk,indie rock,modern rock,new rave",4
770,5n4FL8FgHZQaJ2GuwMN9F8,Had Ten Dollaz,Cherry Glazerr,252139,FALSE,0,0.554,0.749,10,-7.365,1,0.0266,0.00189,0.39,0.124,0.823,168.045,4,"bubblegrunge,indie garage rock,indie punk,indie rock,indie surf,la indie",4
771,7gxakgZXtvTcBjaxOAZ08G,Told You I'd Be with the Guys,Cherry Glazerr,273946,FALSE,42,0.526,0.856,11,-2.43,1,0.0291,0.000182,0.402,0.361,0.52,175.964,4,"bubblegrunge,indie garage rock,indie punk,indie rock,indie surf,la indie",4
772,1wgqttlPacpvmX5DKVboOa,Paper Planes,M.I.A.,205200,FALSE,45,0.447,0.848,2,-6.175,1,0.222,0.033,7.45E-05,0.65,0.485,172.247,4,"dance pop,escape room,indietronica,new rave,pop rap",3
773,5kD9T7GForh8LnRz5ClbL8,The Middle,Jimmy Eat World,168253,FALSE,1,0.634,0.886,2,-3.466,1,0.0517,0.0291,0,0.342,0.922,161.933,4,"emo,modern power pop,modern rock,pop punk,pop rock,rock",1
774,1WnSNeXgZUs9lfEv3rAFXH,00000 Million - Recorded at Spotify Studios NYC,Ella Vos,170342,TRUE,41,0.589,0.28,0,-13.068,1,0.0444,0.235,0.011,0.393,0.109,145.752,4,"electropop,indie electropop,indie poptimism,la pop",5
775,44sd1fxlYQaHugvSyVJLeQ,Let’s Go,Matt and Kim,210746,FALSE,0,0.659,0.692,9,-6.869,1,0.0296,0.443,1.47E-06,0.133,0.566,112.009,4,"brooklyn indie,indie pop,indie poptimism,indie rock,indietronica,modern alternative rock,modern rock,shimmer pop,stomp and holler",1
776,0wwCGfhUuGmogdSVbz9tQY,It’s Alright,Matt and Kim,203946,FALSE,0,0.676,0.623,0,-7.56,1,0.0318,0.081,2.08E-05,0.365,0.504,114.997,4,"brooklyn indie,indie pop,indie poptimism,indie rock,indietronica,modern alternative rock,modern rock,shimmer pop,stomp and holler",1
777,57eRIreNASRtOneHzEzoRy,Hey Now,Matt and Kim,169480,FALSE,0,0.739,0.613,0,-5.969,0,0.0385,0.00431,2.64E-06,0.294,0.398,95.006,4,"brooklyn indie,indie pop,indie poptimism,indie rock,indietronica,modern alternative rock,modern rock,shimmer pop,stomp and holler",1
778,5KXSDeVznjXIEhv2OtZCYH,Daylight,Matt and Kim,173333,FALSE,0,0.534,0.796,9,-4.932,1,0.0344,0.1,0.000137,0.144,0.679,103.121,4,"brooklyn indie,indie pop,indie poptimism,indie rock,indietronica,modern alternative rock,modern rock,shimmer pop,stomp and holler",1
779,4jvmxinTWdqVzFsgDpH5u0,River,Bishop Briggs,214280,FALSE,0,0.728,0.483,2,-6.726,0,0.0473,0.265,1.48E-06,0.0886,0.575,62.48,4,"electropop,indie poptimism,modern alternative rock,modern rock,pop",1
780,1eREJIBdqeCcqNCB1pbz7w,Keep You,Wild Belle,210613,FALSE,48,0.64,0.893,7,-5.795,0,0.0475,0.0406,0.00738,0.0735,0.919,133.973,4,shimmer pop,1
781,27L8sESb3KR79asDUBu8nW,Stacy's Mom,Fountains Of Wayne,197986,FALSE,73,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78E-05,0.0808,0.927,118.015,4,"alternative rock,pop rock,power pop",1
782,4XTMj7kd8DHLl0r7ghmEAr,Caraluna,Bacilos,266160,FALSE,65,0.76,0.773,9,-5.314,1,0.0675,0.176,0,0.1,0.895,102.789,4,"colombian pop,latin,latin pop,pop,rock en espanol",1
783,6eHAER0MMxuVvL5BLdMSQd,Tabaco Y Chanel,Bacilos,312400,FALSE,38,0.643,0.576,7,-6.896,1,0.0303,0.0267,0,0.273,0.699,97.022,4,"colombian pop,latin,latin pop,pop,rock en espanol",1
784,2TXp7hMoTIfHtU1u99XwJQ,Hello Hello,Fickle Friends,176638,FALSE,0,0.635,0.889,8,-3.839,1,0.05,0.12,0,0.246,0.636,132.009,4,"gauze pop,hopebeat,indie electropop,indie pop,indie poptimism,shimmer pop,uk pop,vapor soul",1
785,0rEtb1wlCH8CmJm1xgXE8R,For You,Fickle Friends,204693,FALSE,20,0.63,0.825,7,-5.525,1,0.039,0.259,0.00316,0.145,0.714,115.998,4,"gauze pop,hopebeat,indie electropop,indie pop,indie poptimism,shimmer pop,uk pop,vapor soul",1
786,6tlRkTFCrWQ2LTxXi9QHjA,Could Be Wrong,Fickle Friends,174592,FALSE,12,0.623,0.7,4,-5.772,1,0.0394,0.085,3.33E-05,0.409,0.767,105.001,4,"gauze pop,hopebeat,indie electropop,indie pop,indie poptimism,shimmer pop,uk pop,vapor soul",1
787,0ss0kHjFT0hwydeIrxm6w6,Paris,Fickle Friends,156407,FALSE,11,0.588,0.54,7,-7.725,1,0.0288,0.0616,0.425,0.144,0.347,94.013,4,"gauze pop,hopebeat,indie electropop,indie pop,indie poptimism,shimmer pop,uk pop,vapor soul",2
788,6gawgiZRmR8l0oMx0HISHr,Play,Fickle Friends,180672,FALSE,0,0.599,0.844,6,-5.399,1,0.036,0.00837,0.00562,0.23,0.403,133.959,4,"gauze pop,hopebeat,indie electropop,indie pop,indie poptimism,shimmer pop,uk pop,vapor soul",6
789,1eLbggsfZcYRNPks6YdhxM,Say No More,Fickle Friends,207883,FALSE,20,0.592,0.926,10,-3.933,1,0.0298,0.0232,0,0.0754,0.815,110.012,4,"gauze pop,hopebeat,indie electropop,indie pop,indie poptimism,shimmer pop,uk pop,vapor soul",1
790,1v0aDPcrSR1ZNzV5tq4OZY,Swim,Fickle Friends,197624,FALSE,0,0.628,0.826,5,-4.138,1,0.0424,0.212,0,0.15,0.703,104.988,4,"gauze pop,hopebeat,indie electropop,indie pop,indie poptimism,shimmer pop,uk pop,vapor soul",1
791,2aj6E4hqgQsy2cYs37KC5o,Austere,The Joy Formidable,210200,FALSE,29,0.463,0.879,2,-4.609,1,0.0446,0.00273,0.705,0.311,0.313,144.957,4,"indie rock,metropopolis,welsh indie,welsh rock",2
792,6CgOyjTirArxbHGIOk0N42,I Don't Want to See You Like This,The Joy Formidable,258680,FALSE,19,0.393,0.978,9,-3.549,1,0.117,0.000192,0.0875,0.313,0.207,165.897,3,"indie rock,metropopolis,welsh indie,welsh rock",4
793,11kTDWrX8SuBYTLDWJcXo4,Cholla,The Joy Formidable,204360,FALSE,19,0.34,0.907,4,-5.715,1,0.0836,0.00665,0.0139,0.132,0.448,166.297,3,"indie rock,metropopolis,welsh indie,welsh rock",4
794,3REMV7Zb2ZN8FCPDpEIBsH,Maw Maw Song,The Joy Formidable,407706,FALSE,17,0.248,0.907,7,-6.195,1,0.0723,0.00145,0.0639,0.075,0.215,138.002,4,"indie rock,metropopolis,welsh indie,welsh rock",4
795,3hzazRMmre9PKpSTZ9XQmM,Little Blimp,The Joy Formidable,172520,FALSE,31,0.523,0.914,9,-6.021,1,0.119,0.00809,0.00122,0.622,0.351,135.08,4,"indie rock,metropopolis,welsh indie,welsh rock",4
796,1WGOF99Hb3g1sbl937SMwC,Endtapes - Soundtrack Version,The Joy Formidable,249253,FALSE,37,0.54,0.746,2,-6.05,1,0.0454,0.0218,0.15,0.122,0.219,140.006,4,"indie rock,metropopolis,welsh indie,welsh rock",6
797,60i2U8vi4WQcbaBDFGLJ5C,This Ladder Is Ours,The Joy Formidable,311288,FALSE,26,0.31,0.919,9,-6.609,1,0.127,0.0103,0.000752,0.107,0.0841,144.902,4,"indie rock,metropopolis,welsh indie,welsh rock",4
798,2XbqxKjCnE9YWfPRqwgtPq,Whirring,The Joy Formidable,407160,FALSE,42,0.335,0.968,2,-3.775,1,0.0505,0.000129,0.288,0.341,0.372,145.061,4,"indie rock,metropopolis,welsh indie,welsh rock",4
799,0xnrSQxqqNEKMtw6slzwVx,Cradle,The Joy Formidable,166720,FALSE,27,0.422,0.94,2,-3.754,1,0.0406,2.94E-05,0.03,0.131,0.488,160.938,4,"indie rock,metropopolis,welsh indie,welsh rock",4
800,7j56HrjR9cGzvekvZY3Faz,HandClap,Fitz and The Tantrums,193253,FALSE,64,0.636,0.836,8,-3.004,1,0.0427,0.00609,0.000157,0.0828,0.715,139.956,4,"indie pop,indie poptimism,la indie,modern alternative rock,modern rock,pop rock,rock",1
801,46EOWTszdIfllYY4o6rjkY,The Walker,Fitz and The Tantrums,233133,FALSE,54,0.77,0.801,9,-4.182,0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,4,"indie pop,indie poptimism,la indie,modern alternative rock,modern rock,pop rock,rock",1
802,2nXuEJtzcI9BoErv6XPL9n,Dancing on the Grave,Passion Pit,208173,FALSE,26,0.27,0.475,7,-7.452,1,0.0296,0.242,1.29E-05,0.0525,0.175,102.477,4,"alternative dance,indie pop,indie rock,indietronica,modern alternative rock,modern rock,shimmer pop",6
803,71ZFO7KPPvlzNLzrYPsTaK,Five Foot Ten (I),Passion Pit,274133,FALSE,31,0.623,0.898,2,-4.685,1,0.0402,0.0586,1.77E-05,0.137,0.774,123.017,4,"alternative dance,indie pop,indie rock,indietronica,modern alternative rock,modern rock,shimmer pop",1
804,52a6VcF23v5HB7KfDEmBHq,Carried Away,Passion Pit,221973,FALSE,58,0.772,0.826,0,-5.135,1,0.0344,0.0176,8.56E-06,0.383,0.871,119.995,4,"alternative dance,indie pop,indie rock,indietronica,modern alternative rock,modern rock,shimmer pop",1
805,4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Passion Pit,264493,FALSE,69,0.566,0.755,11,-5.526,1,0.0368,0.0338,0,0.315,0.445,101.006,4,"alternative dance,indie pop,indie rock,indietronica,modern alternative rock,modern rock,shimmer pop",6
806,7GyDcM22nxCJHcQa11fbYk,Where the Sky Hangs,Passion Pit,230973,FALSE,50,0.819,0.681,8,-6.423,1,0.0308,0.0336,2.08E-06,0.1,0.93,108.989,4,"alternative dance,indie pop,indie rock,indietronica,modern alternative rock,modern rock,shimmer pop",1
807,0WjvB0SzNvgmuM46UjcMr8,Lifted Up (1985),Passion Pit,263293,FALSE,46,0.568,0.816,0,-3.928,1,0.0281,0.014,0.000231,0.155,0.31,125.033,5,"alternative dance,indie pop,indie rock,indietronica,modern alternative rock,modern rock,shimmer pop",6
808,3kb38wezoUA8ki5jPYy3t5,Little Secrets,Passion Pit,238973,FALSE,59,0.597,0.786,5,-4.248,1,0.0419,0.00345,0,0.0909,0.666,99.888,4,"alternative dance,indie pop,indie rock,indietronica,modern alternative rock,modern rock,shimmer pop",1
809,7qNq0wPVTU3jZN8rksIoAg,Pas de Cheval,Panic! At The Disco,159386,FALSE,42,0.572,0.868,4,-5.811,1,0.058,0.0457,0,0.204,0.491,128.142,4,"baroque pop,emo,modern rock",1
810,2ZqTtndqAZDRAWw2vgZwQK,But It's Better If You Do,Panic! At The Disco,205752,FALSE,59,0.467,0.848,9,-3.063,0,0.0716,0.0617,0,0.29,0.674,170.038,4,"baroque pop,emo,modern rock",4
811,5eB7w8UZJKjL5XmnC6Pctg,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,200226,TRUE,63,0.66,0.8,8,-4.644,1,0.0992,0.106,0,0.154,0.476,125.966,4,"baroque pop,emo,modern rock",1
812,59kTVUKhpcFw9zMLPSbFvH,Nine in the Afternoon,Panic! At The Disco,192893,FALSE,53,0.249,0.804,10,-3.233,1,0.0502,0.0201,0,0.262,0.389,155.066,4,"baroque pop,emo,modern rock",4
813,5rLi8B8qgk6qThwRnKHW2P,The Ballad of Mona Lisa,Panic! At The Disco,226680,FALSE,67,0.436,0.893,9,-4.18,0,0.0556,0.000362,0,0.103,0.0794,124.113,4,"baroque pop,emo,modern rock",6
814,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,Panic! At The Disco,186634,FALSE,74,0.569,0.83,9,-4.106,0,0.14,0.0807,0,0.114,0.609,170.094,4,"baroque pop,emo,modern rock",3
815,5YjVfddndN09rKM5tlq9b6,Anna,Will Butler,232885,FALSE,40,0.767,0.56,7,-8.833,1,0.125,0.105,0.361,0.09,0.65,166.532,4,indie rock,1
816,3fLPjKrVmiVGyaPtb0uoq0,Sleeping in a Car,The Staves,217446,FALSE,30,0.478,0.275,0,-11.366,1,0.0324,0.815,0.583,0.111,0.157,122.945,3,"chamber pop,indie folk,indie pop,new americana,stomp and holler,uk americana",5
817,0ZhSQIDIv0CWVc0Vt1aiBm,Hook,Blues Traveler,288506,FALSE,48,0.536,0.826,9,-4.348,1,0.0379,0.0419,1.17E-06,0.114,0.819,165.324,4,"alternative rock,blues rock,jam band,mellow gold,pop rock,rock",4
818,5vYA1mW9g2Coh1HUFUSmlb,3AM,Matchbox Twenty,225946,FALSE,69,0.521,0.673,8,-8.685,1,0.0284,0.00573,0,0.12,0.543,108.031,4,"neo mellow,pop rock,post-grunge",6
819,2toY6JyyfKy9TwNk3Ou2XG,She's so Mean,Matchbox Twenty,232320,FALSE,59,0.672,0.875,0,-3.728,1,0.0378,0.0136,0,0.279,0.676,118.014,4,"neo mellow,pop rock,post-grunge",1
820,6Bm6qUCSatPAqkQllFL7oA,Unwell,Matchbox Twenty,228706,FALSE,60,0.256,0.788,6,-5.263,0,0.0403,0.0298,0,0.707,0.429,80.718,4,"neo mellow,pop rock,post-grunge",6
821,3k2Zv2luPZHpxfFjGpr4Mm,How Far We've Come,Matchbox Twenty,210040,FALSE,48,0.578,0.859,0,-6.893,1,0.0527,0.0124,1.93E-06,0.184,0.807,83.012,4,"neo mellow,pop rock,post-grunge",1
822,0P2vAvvWni2tNXOdbH3JFk,Hazy Shade of Winter,The Bangles,166997,FALSE,48,0.48,0.866,5,-7.142,0,0.0446,0.00887,0,0.097,0.411,150.43,4,"album rock,dance rock,europop,jangle pop,mellow gold,new romantic,new wave,new wave pop,paisley underground,pop rock,rock,soft rock,synthpop",4
823,1khdr50T3YPyOvUXRNAQXR,99.90%,Streets of Laredo,169933,FALSE,0,0.374,0.891,10,-4.295,1,0.0532,0.0688,0.000172,0.0976,0.731,170.988,4,"auckland indie,nz folk",4
824,0BCPKOYdS2jbQ8iyB56Zns,Clocks,Coldplay,307879,FALSE,76,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,4,"permanent wave,pop",6
825,2nvC4i2aMo4CzRjRflysah,In My Place,Coldplay,226680,FALSE,70,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95E-06,0.298,0.193,144.636,4,"permanent wave,pop",6
826,7clUVcSOtkNWa58Gw5RfD4,Speed of Sound,Coldplay,287906,FALSE,68,0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,4,"permanent wave,pop",6
827,4wzt5Rrk3W98pHXAqutuJw,Talk,Coldplay,311291,FALSE,61,0.415,0.554,7,-10.839,0,0.0334,0.00541,0.00202,0.155,0.163,120.318,4,"permanent wave,pop",6
828,1ZqHjApl3pfzwjweTfMi0g,Violet Hill,Coldplay,222653,FALSE,61,0.33,0.58,1,-7.875,0,0.0374,0.0614,0.00129,0.115,0.11,76.093,4,"permanent wave,pop",6
829,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,242373,FALSE,79,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23E-06,0.109,0.417,138.015,4,"permanent wave,pop",6
830,5qPGi9p8VqcizfdgWxtmLt,Lovers in Japan,Coldplay,411013,FALSE,50,0.202,0.733,7,-7.599,1,0.0446,0.0427,0.696,0.243,0.0728,118.217,4,"permanent wave,pop",2
831,7H7NI75DdeaOW7c70oYtjM,Life in Technicolor ii,Coldplay,245099,FALSE,51,0.472,0.909,9,-7.073,1,0.0391,0.00158,5.16E-05,0.248,0.278,131.051,4,"permanent wave,pop",6
832,2U8g9wVcUu9wsg6i7sFSv8,Every Teardrop Is a Waterfall,Coldplay,240796,FALSE,68,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,4,"permanent wave,pop",6
833,1yqMgZNrevsWMLWfO2PRp5,Charlie Brown,Coldplay,285159,FALSE,66,0.43,0.74,10,-7.072,1,0.0375,0.0212,0.00165,0.33,0.0948,137.978,4,"permanent wave,pop",6
834,3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,266773,FALSE,84,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,"permanent wave,pop",4
835,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,295533,FALSE,81,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4,"permanent wave,pop",6
836,75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,309600,FALSE,83,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46E-05,0.11,0.213,146.277,4,"permanent wave,pop",5
837,5KeyVNymqfqac1wLDseK8v,Fineshrine,Purity Ring,209760,FALSE,27,0.609,0.798,5,-4.448,0,0.0404,0.018,8.68E-06,0.434,0.401,130.034,4,"art pop,canadian electropop,chillwave,edmonton indie,electropop,grave wave,indie poptimism,indietronica,metropopolis,shimmer pop,vapor soul",6
838,6yPuQr6vjZ7tJ4oq1PEXle,In Dreams,Ben Howard,213440,FALSE,55,0.49,0.592,0,-13.54,1,0.0405,0.614,0.713,0.136,0.28,126.621,4,"british singer-songwriter,folk-pop,indie folk,neo mellow,stomp and holler",2
839,6oLxKBr1xrrDAWoVYxVxx6,Sleep,The Last Bison,252876,FALSE,33,0.482,0.291,11,-14.047,0,0.038,0.348,0.000527,0.0699,0.241,126.472,4,"hampton roads indie,indiecoustica,stomp and holler",5
840,71eRCfoq3g4qeLNcR75Hig,Thunder Clatter,Wild Cub,271441,FALSE,41,0.6,0.968,6,-2.444,1,0.0329,0.301,1.88E-06,0.19,0.635,123.02,4,shimmer pop,1
841,1vDMGBzqLJWZC5UzePDURw,You've Got Time,Regina Spektor,189480,FALSE,51,0.321,0.955,10,-2.749,0,0.146,0.00464,0.00897,0.269,0.331,167.467,4,"anti-folk,indie pop,lilith,piano rock,pop rock",3
842,3x1UnRppe6a0sCo0tKCRE1,Little Games,The Colourist,161973,FALSE,0,0.572,0.804,10,-4.714,1,0.0462,0.000684,0.00133,0.18,0.641,110.49,4,"indie poptimism,metropopolis,shimmer pop",1
843,3xi7d2yGx09UKMAAr7A3az,Drunk in the Morning,Lukas Graham,203080,FALSE,51,0.768,0.744,2,-4.721,1,0.0426,0.0614,0,0.177,0.691,93.537,4,"danish pop,pop,scandipop",1
844,5kqIPrATaCc2LqxVWzQGbk,7 Years,Lukas Graham,237300,FALSE,79,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4,"danish pop,pop,scandipop",1
845,5ArQzSBevAdXTxRY6Ulhbq,Mama Said,Lukas Graham,206902,FALSE,66,0.712,0.799,7,-4.564,0,0.0703,0.0447,6.40E-05,0.37,0.591,83.996,4,"danish pop,pop,scandipop",1
846,2aCsRmHTuWPL7WnL5uSijc,Miss You,Foster The People,212893,FALSE,51,0.625,0.994,0,-3.951,0,0.184,0.0214,0.0166,0.0954,0.113,120.994,4,"indie pop,indietronica,modern rock,pop,rock",3
